id,url,fund_name,company,category_obj_id,rate,return_percent,risk,fee,net_assets,delete_flag
1354,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2008111207,ダイワ･ブラジル･レアル債オープン(毎月),大和,19,4,-7.15,20.59,1.47,23439,0
1355,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2008111301,りそなブラジル･ソブリン･ファンド(毎月),大和,19,4,-7.07,20.6,1.47,7923,0
1356,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2008111208,ダイワ･ブラジル･レアル債オープン(年2回),大和,19,4,-7.21,20.61,1.47,1321,0
1357,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001121401,ダイワ･チャイナ･ファンド,大和,51,4,6.55,20.67,1.67,4478,0
1358,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2006073104,SBI 中小型割安成長株F ジェイリバイブ 『愛称：jrevive』,SBIアセット,50,4,2.25,20.68,1.87,10060,0
1359,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2007022007,(SMBC FW) 新興国株,三井住友DS,46,4,0.28,20.82,1.14,15521,0
1360,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016063007,フィデリティ･新興国厳選株B(H無),フィデリティ,46,4,-1.71,20.85,1.78,2692,0
1361,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2007032701,JPM アセアン成長株オープン,JPモルガン,46,4,-5.04,20.86,1.76,7966,0
1362,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2014082802,AB･新興国成長株投信D毎月(H無)分配金提示,アライアンス,46,4,-3.47,20.86,1.85,2468,0
1363,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2007121001,三井住友･アジア･オセアニア好配当株式F 『愛称：アジアンスター』,三井住友DS,46,4,-2.69,20.95,1.69,1516,0
1364,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=1994032501,大和 ベストチョイス･オープン,大和,44,4,3.64,21.01,1.01,701,0
1365,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016093012,ロボット･テクノロジー関連株(年1)(H有),大和,42,4,8.78,21.05,1.82,2918,0
1366,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013092606,フィデリティ･日本中小型株・リサーチ・ファンド,フィデリティ,35,4,3.93,21.11,1.79,1179,0
1367,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=201110310A,日本株225･米ドルコース,三井住友DS,31,4,4.36,21.13,1.2,6658,0
1368,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2017010505,FWりそな先進国株式アクティブファンド,りそな,38,4,5.11,21.22,0.9,8396,0
1369,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2007013106,DWS世界新興国株式ファンド 『愛称：りそな BRICsプラス』,ドイチェ,46,4,1.85,21.25,2.07,3223,0
1370,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=201306270D,野村 通貨選択日本株投信(米ドル)年2回,野村,31,4,4.85,21.25,1.14,14664,0
1371,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013062703,野村 通貨選択日本株投信(米ドル)毎月,野村,31,4,4.83,21.28,1.14,6222,0
1372,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015083102,グローバル･ロボティクス株式ファンド(年2),日興,38,4,8.02,21.28,1.94,331607,0
1373,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015083101,グローバル･ロボティクス株式ファンド(1年),日興,38,4,8.09,21.29,1.94,285478,0
1374,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2007022805,DWSグローバル新興国株投信 『愛称：ブリック･プラス』,ドイチェ,46,4,1.85,21.34,2.07,409,0
1375,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016012909,米国イノベーション･ファンド(年4回決算型) 『愛称：アメリカン･アイドル(年4回)』,三井住友DS,41,4,7.85,21.64,2.26,2248,0
1376,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2014011401,野村 日本ブランド株投資(米ドル)毎月,野村,31,4,3.98,21.7,1.67,13591,0
1377,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2014011403,野村 日本ブランド株投資(米ドル)年2回,野村,31,4,3.99,21.76,1.67,13444,0
1378,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2000022901,ジャパニーズ･ドリーム･オープン,三菱UFJ国際,50,4,6.76,21.77,1.87,10843,0
1379,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013062704,野村 通貨選択日本株投信(ユーロ)毎月,野村,31,4,4.02,21.88,1.14,3,0
1380,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2017042701,SBI 日本･アジアフィンテック株式ファンド,SBIアセット,50,4,8.97,21.89,1.8,3080,0
1381,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=201309030C,東京海上･米国新興成長株式ファンド 『愛称：グローイング･アメリカ』,東京海上,41,4,11.96,21.94,2.04,3494,0
1382,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015043005,ピクテ・エコディスカバリー(毎月)H無 『愛称：エコディスカバリー』,ピクテ,38,4,1.28,21.96,1.8,1576,0
1383,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=1999122401,日本株オープン新潮流,アセマネOne,44,4,9.09,22.0,1.87,4813,0
1384,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013080202,新光 日本小型株ファンド 『愛称：風物語』,アセマネOne,50,4,13.9,22.02,1.76,13146,0
1385,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=201601290A,米国イノベーション･ファンド(年1回決算型) 『愛称：アメリカン･アイドル(年1回)』,三井住友DS,41,4,7.49,22.03,2.26,483,0
1386,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=1994063001,Jオープン(店頭･小型株),三菱UFJ国際,50,4,5.97,22.04,1.34,5972,0
1387,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2004020201,新光 小型株オープン 『愛称：波物語』,アセマネOne,50,4,13.92,22.05,1.76,2600,0
1388,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010022605,リアル･インド株式ファンド(3カ月決算型),アセマネOne,52,4,-8.94,22.08,2.06,955,0
1389,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2000033105,(日本株セレクト･オープン) 日本･小型株 『愛称：“日本新世紀”』,三菱UFJ国際,50,4,4.82,22.09,1.65,3501,0
1390,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013062713,野村 通貨選択日本株投信(元)年2回,野村,31,4,5.35,22.13,1.14,99,0
1391,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013062709,野村 通貨選択日本株投信(元)毎月,野村,31,4,5.29,22.13,1.14,63,0
1392,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2012110903,グローイング台湾株式ファンド,三井住友DS,53,4,0.27,22.23,1.66,178,0
1393,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2017020101,オーストラリア･アジアREITファンドA(H無･毎月) 『愛称：AAフォーカスリート』,ちばぎん,40,4,0.25,22.32,1.74,501,0
1394,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013042301,オランダ株式ファンド,カレラ,30,4,1.53,22.4,1.67,1582,0
1395,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2017020103,オーストラリア･アジアREITファンドC(H無･年2回) 『愛称：AAフォーカスリート』,ちばぎん,40,4,0.18,22.42,1.74,451,0
1396,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016011408,アムンディ･欧州ハイ･イールド債券(ペソ)＜年2＞,アムンディ,21,4,0.59,22.62,1.78,38,0
1397,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013062101,新光 グローバル･ハイイールド債券(ペソ),アセマネOne,21,4,1.74,22.69,1.69,95,0
1398,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010110902,チャインドネシア株式オープン,三菱UFJ国際,46,4,-1.69,22.7,1.82,617,0
1399,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2006053101,新光 ピュア･インド株式ファンド,アセマネOne,52,4,-9.24,22.84,2.06,20964,0
1400,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2012073001,オーストラリア高配当株プレミアム(毎月),三井住友DS,48,4,-1.49,22.85,1.94,8451,0
1401,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2004011602,JPM チャイナ･アクティブ･オープン,JPモルガン,51,4,11.13,22.97,1.86,2377,0
1402,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015121106,SBI 中小型成長株F ジェイネクスト(年2回) 『愛称：jnextII』,SBIアセット,50,4,13.91,23.02,1.64,2950,0
1403,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013062813,イーストスプリング・タイ株式オープン,イーストS,53,4,-2.69,23.09,1.88,261,0
1404,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016053001,成長応援日本株ファンド 『愛称：匠のワザ』,明治安田,50,4,12.0,23.15,1.87,7420,0
1405,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013022801,ダイワ･ライジング･タイランド株式ファンド,大和,53,4,-5.07,23.16,1.82,2749,0
1406,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2017021001,グローバルAIファンド(H有),三井住友DS,36,4,13.61,23.29,1.93,33597,0
1407,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2004042601,新成長株ファンド 『愛称：グローイング･カバーズ』,明治安田,50,4,12.24,23.29,1.87,46557,0
1408,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2011070503,インド内需関連株式ファンド,三井住友DS,52,4,-7.45,23.47,2.05,455,0
1409,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001111901,MHAM 日本成長株ファンド＜DC年金＞,アセマネOne,50,4,10.78,23.53,1.71,21547,0
1410,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=1999102201,MHAM 日本成長株オープン,アセマネOne,50,4,11.03,23.55,1.71,26013,0
1411,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2012013104,明治安田 米国中小型成長株式ファンド,明治安田,41,4,14.17,23.79,2.09,13873,0
1412,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2009102301,UBS 次世代テクノロジー･ファンド,UBS,41,4,13.63,23.95,1.84,15269,0
1413,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013012302,オーストラリア高配当株α(毎月)通貨α,大和,48,4,-5.58,24.06,1.92,603,0
1414,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2007072502,SBI インド&ベトナム株ファンド,SBIアセット,52,4,-6.86,24.07,2.2,6795,0
1415,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016051101,新ホリコ･フォーカス･ファンド 『愛称：新自由の女神』,楽天,41,4,9.15,24.13,1.92,1228,0
1416,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013122709,ザ･2020ビジョン,コモンズ,44,4,9.65,24.27,1.27,4747,0
1417,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2009120702,(ノムラ･アジア)ノムラ･豪州･フォーカス,野村,48,4,-1.25,24.32,1.71,487,0
1418,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2011051001,(NEXT FUNDS)タイ株式指数連動型上場投信 『愛称：タイ株SET50ETF』,野村,53,4,-0.42,24.35,0.61,601,0
1419,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=1996122709,日本新興株オープン,日興,50,4,7.88,24.53,1.67,15888,0
1420,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010022407,野村 新エマージング債券投信(ルピア)毎月,野村,16,4,-1.07,24.66,1.82,1485,0
1421,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2000072601,マネックス･日本成長株ファンド 『愛称：ザ･ファンド@マネックス』,アセマネOne,50,4,14.46,24.69,1.62,5280,0
1422,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2000022503,MHAM 新興成長株オープン 『愛称：J-フロンティア』,アセマネOne,50,4,12.7,24.78,1.87,64647,0
1423,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=201002240E,野村 新エマージング債券投信(ルピア)年2回,野村,16,4,-1.18,24.79,1.82,311,0
1424,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2011102801,野村 SNS関連株投資Aコース,野村,27,4,8.61,24.81,1.95,1228,0
1425,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2011011702,野村 日本ブランド株投資(アジア通貨)毎月,野村,31,4,4.79,24.92,1.67,1444,0
1426,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2011011704,野村 日本ブランド株投資(アジア通貨)年2回,野村,31,4,4.8,24.97,1.67,638,0
1427,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010120602,(ノムラ･アジア)ノムラ･タイ･フォーカス,野村,53,4,-4.52,24.99,1.82,611,0
1428,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2005122802,JPM･BRICS5･ファンド 『愛称：ブリックス･ファイブ』,JPモルガン,46,4,-1.21,25.13,2.09,23274,0
1429,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2006013102,アムンディ･りそなインド･ファンド 『愛称：マハラジャ』,アムンディ,52,4,-5.1,25.18,2.17,18406,0
1430,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2005062201,野村 インド株投資,野村,52,4,-7.43,25.27,2.2,257006,0
1431,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2011121501,大塚グループ株式F（確定拠出年金向け）,野村,31,4,0.78,25.79,0.88,999,0
1432,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2004122002,ドイチェ･インド株式ファンド,ドイチェ,52,4,-4.58,25.84,1.97,7978,0
1433,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2011032302,野村 米国ブランド株投資(資源国)毎月,野村,41,4,7.6,26.42,1.77,2002,0
1434,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2011032305,野村 米国ブランド株投資(資源国)年2回,野村,41,4,7.62,26.45,1.77,714,0
1435,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=1996071203,(オーロラII) 東欧投資F,野村,46,4,2.17,26.58,2.22,1181,0
1436,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2008053003,イーストS･インド消費関連ファンド,イーストS,52,4,-8.06,26.6,1.95,14330,0
1437,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2009091601,(ノムラ･アジア)ノムラ･印度･フォーカス,野村,52,4,-10.26,26.92,1.93,52546,0
1438,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010070105,ベトナム株式ファンド,三井住友DS,53,4,-1.01,28.4,1.96,3956,0
1439,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2005122601,SBI 小型成長株ファンドジェイクール 『愛称：jcool』,SBIアセット,50,4,11.48,28.74,1.87,9242,0
1440,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=1995022404,BR･ゴールド･メタル･オープンAコース,ブラックロック,27,4,8.5,28.84,2.23,16269,0
1441,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2003071801,日興 グローイング･ベンチャーファンド 『愛称：グローイング･ベンチャー』,日興,50,4,12.6,29.44,2.09,16876,0
1442,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002081301,小型株ファンド 『愛称：グローイング･アップ』,明治安田,50,4,12.12,29.9,1.87,22069,0
1443,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2009122101,日興 ブラジル株式ファンド 『愛称：情熱の国』,日興,54,4,-8.32,35.56,1.85,1267,0
1444,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010053103,ピクテ･インデックス･ファンド-ブラジル株 『愛称：ピクテIFブラジル株』,ピクテ,54,4,-7.72,37.06,0.97,481,0
1445,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2009112502,ダイワ･ブラジル株式オープン-リオの風-,大和,54,4,-5.03,37.64,1.85,4471,0
1446,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2008032803,ダイワ･ブラジル株式ファンド,大和,54,4,-8.0,37.89,1.85,2383,0
1447,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016030103,ダイワ 日本株式インデックス-S11Ver7-,大和,7,3,-0.07,0.01,0.6,436,0
1448,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015100501,ダイワ 日本株式インデックス-S11Ver5-,大和,7,3,-0.06,0.03,0.6,217,0
1449,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2012042301,パインブリッジ 日本住宅金融支援機構債F 『愛称：フラットさん』,パインブリッジ,2,3,0.15,1.08,0.52,12179,0
1450,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016022906,ダイワ 住宅金融支援機構債F-Mr．フラット-,大和,2,3,0.37,1.22,0.2,2320,0
1451,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2006061204,ダイワ 日本国債ファンド(毎月分配型),大和,2,3,0.07,1.35,0.2,183036,0
1452,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001092805,PRU グッドライフ2020(年金) 『愛称：ゴールデン･ゲート』,PGIM,10,3,0.27,1.39,0.5,1840,0
1453,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010090301,DIAM 毎月分配債券ファンド 『愛称：円パワーズ』,アセマネOne,2,3,0.48,1.39,0.62,1654,0
1454,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015111603,新光 債券ストラテジック・アロケーション(FW),アセマネOne,4,3,0.23,1.43,0.39,3365,0
1455,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001031301,三井住友･DC年金プラン2010,三井住友DS,10,3,0.52,1.51,0.57,452,0
1456,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=200702200E,(SMBC FW) 日本債,三井住友DS,2,3,0.32,1.78,0.5,171234,0
1457,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002080701,しんきん 国内債券ファンド,しんきん,2,3,0.27,1.85,0.44,715,0
1458,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2005092001,One DC国内債券インデックスファンド,アセマネOne,2,3,0.47,1.87,0.13,318,0
1459,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001122104,日本債券インデックスF(個人型年金向け) 『愛称：ゆうちょDC 日本債券インデックス』,日興,2,3,0.45,1.87,0.28,439,0
1460,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2009013007,DIAM 国内債券パッシブ･ファンド,アセマネOne,2,3,0.38,1.88,0.33,25230,0
1461,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010112608,野村 インデックスF･国内債券 『愛称：Funds-i 国内債券』,野村,2,3,0.32,1.88,0.44,4211,0
1462,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002012506,DC日本債券インデックスファンド,三井住友TAM,2,3,0.33,1.88,0.43,3657,0
1463,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002112503,野村 国内債券インデックスファンド,野村,2,3,0.33,1.88,0.44,619,0
1464,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010040602,日本債券インデックスe,三井住友TAM,2,3,0.32,1.88,0.41,1833,0
1465,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2007021609,日本債券インデックス･オープン(SMA),三井住友TAM,2,3,0.32,1.88,0.41,93,0
1466,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010100101,野村 円債投資インデックスファンド 『愛称：円債こづち』,野村,2,3,0.35,1.88,0.41,1385,0
1467,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2008030301,野村 日本債券インデックスファンド,野村,2,3,0.35,1.88,0.41,1209,0
1468,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2008010905,SMT 国内債券インデックス･オープン,三井住友TAM,2,3,0.34,1.89,0.41,25817,0
1469,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=201701050A,FWりそな国内債券インデックスファンド,りそな,2,3,0.43,1.89,0.28,54140,0
1470,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2009020201,三菱UFJ 国内債券インデックスファンド,三菱UFJ国際,2,3,0.36,1.89,0.39,3271,0
1471,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2014122501,三菱UFJ バランス･イノベーション(債券) 『愛称：ファーストラップ(ささえ)』,三菱UFJ国際,7,3,0.05,1.89,1.16,15817,0
1472,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2008060402,MHAM 日本債券インデックスファンド(FW),アセマネOne,2,3,0.52,1.9,0.21,60058,0
1473,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2009102803,eMAXIS 国内債券インデックス,三菱UFJ国際,2,3,0.3,1.9,0.44,11513,0
1474,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2000122203,JA 日本債券ファンド,農中全共連,2,3,0.32,1.91,0.44,1123,0
1475,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013021501,DCニッセイ 安定収益追求ファンド 『愛称：みらいのミカタ』,ニッセイ,7,3,0.72,1.92,0.72,37218,0
1476,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2017021605,ダイワ 日本債券インデックス(SMA専用),大和,2,3,0.58,1.94,0.15,18548,0
1477,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2009033001,JPM 日本債券アルファ 『愛称：日本の一九』,JPモルガン,7,3,0.25,1.94,0.84,4377,0
1478,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002012504,東京海上セレクション･日本債券,東京海上,2,3,0.24,1.95,0.59,17329,0
1479,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001113014,DCニッセイ 国内債券インデックス,ニッセイ,2,3,0.51,1.95,0.13,10585,0
1480,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016102006,FW(ウエルス･スクエア)債券・安定型,野村,3,3,0.75,1.95,0.31,26729,0
1481,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2007110102,(ダイワFW)日本債券セレクト,大和,2,3,0.66,1.96,0.47,483260,0
1482,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002030701,三井住友･日本債券年金ファンド,三井住友DS,2,3,0.24,1.96,0.55,6316,0
1483,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010093002,にっぽん債券オープン(毎月決算型),三菱UFJ国際,2,3,0.38,1.97,0.47,3028,0
1484,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016102101,(野村FW)債券プレミア,野村,3,3,0.65,1.99,0.35,116894,0
1485,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2017010507,FWりそな絶対収益アクティブファンド,りそな,34,3,-0.84,1.99,0.62,24700,0
1486,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013071603,ニッセイ 安定収益追求ファンド 『愛称：みらいのミノリ』,ニッセイ,3,3,0.31,1.99,1.16,420,0
1487,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002012501,野村 日本債券ファンド(確定拠出年金),野村,2,3,0.45,2.0,0.61,16191,0
1488,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016092614,アムンディ 円建債券アクティブ･F(一任),アムンディ,2,3,0.56,2.01,0.36,1969,0
1489,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2003012201,野村 短期公社債ファンド第1回,野村,1,3,-1.33,2.02,0.57,140,0
1490,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2000073104,損保ジャパン 日本債券ファンド,SOMPO,2,3,0.48,2.04,0.61,1539,0
1491,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=200007310A,ハッピーエイジング60,SOMPO,7,3,0.52,2.05,0.95,4836,0
1492,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001112205,ノムラ 日本債券オープン(確定拠出年金),野村,2,3,0.51,2.06,0.61,17379,0
1493,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002082001,野村 短期公社債ファンド第8回,野村,1,3,-1.43,2.07,0.56,139,0
1494,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002010701,野村 日本国債インデックスF(確定拠出年金),野村,2,3,0.44,2.07,0.33,6990,0
1495,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002112001,野村 短期公社債ファンド第11回,野村,1,3,-1.62,2.08,0.57,100,0
1496,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2007022004,(SMBC FW) ヘッジファンド,三井住友DS,34,3,-0.84,2.11,0.73,58532,0
1497,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2003032001,野村 短期公社債ファンド第3回,野村,1,3,-1.85,2.11,0.57,114,0
1498,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2003052001,野村 短期公社債ファンド第5回,野村,1,3,-1.63,2.15,0.57,150,0
1499,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016042809,先進国資産配分コントロールファンド＜安定型＞ 『愛称：コア安定』,中銀,7,3,-0.25,2.18,1.66,6549,0
1500,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016021601,堅実バランスファンド-ハジメの一歩-,大和,18,3,0.08,2.26,1.1,1059,0
1501,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2017031304,国内債券セレクション(ラップ向け),三菱UFJ国際,4,3,0.79,2.35,0.4,16286,0
1502,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002012502,大和住銀 ジャパン･スペシャルニュートラル 『愛称：ギアチェンジ』,三井住友DS,34,3,0.02,2.35,1.1,887,0
1503,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=200711010A,(ダイワFW)ヘッジファンドセレクト,大和,34,3,-1.44,2.43,1.47,177379,0
1504,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010111502,国際機関債オープン(H有),三菱UFJ国際,8,3,1.43,2.44,0.58,9217,0
1505,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2014081501,DCダイナミック･アロケーション･ファンド 『愛称：DC攻守のチカラ』,大和,5,3,0.49,2.57,1.1,741,0
1506,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013102102,りそな ダイナミック･アロケーション･F 『愛称：攻守のチカラ』,大和,5,3,0.26,2.57,1.32,556,0
1507,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016053102,マイ･ウェイ･ジャパン,三井住友DS,34,3,0.35,2.58,0.87,15624,0
1508,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016061001,MSV 内外ETF資産配分ファンド(Aコース),マネックスAM,5,3,-0.01,2.59,1.01,131,0
1509,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2012012301,セレブライフ・ストーリー2015,SBIアセット,10,3,0.89,2.6,0.67,56,0
1510,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015111201,SMBC円資産ファンド,三井住友DS,7,3,-0.36,2.62,0.91,2641,0
1511,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2000072803,MHAM ライフナビゲーションインカム 『愛称：ライフナビ インカム』,アセマネOne,7,3,0.72,2.65,1.1,567,0
1512,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013102505,三菱UFJ バランス･イノベーション(株抑制) 『愛称：ファーストラップ(ささえ)』,三菱UFJ国際,7,3,0.15,2.66,1.43,28089,0
1513,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2014053002,三菱UFJ DCバランス･イノベーション,三菱UFJ国際,5,3,0.9,2.67,0.66,9739,0
